Disaster,State,County,City,Zip Code,Valid Registrations,Total Inspected,Inspected with No Damage,Total with Moderate Damage,Total with Major Damage,Total with Substantial Damage,Approved for FEMA Assistance,Total Approved IHP Amount,Repair/Replace Amount,Rental Amount,Other Needs Amount,"Approved between $1 and $10,000","Approved between $10,001 and $25,000","Approved between $25,001 and Max",Total Max Grants
4337,FL,St. Lucie (County),SAINT LUCIE WEST,34983,1,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,St. Lucie (County),SAINT LUCIE WEST,34987,1,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,St. Lucie (County),ST. LUCIE VILLAGE,34946,1,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,St. Lucie (County),ST PETERSBURG,33709,1,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,St. Lucie (County),STUART,34997,2,2,1,1,0,0,1,"$2,068.00",$0.00,"$2,068.00",$0.00,1,0,0,0
4337,FL,St. Lucie (County),THE VILLAGES,32162,1,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,St. Lucie (County),TORT SAINT LUCIE,34983,1,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,St. Lucie (County),UNKNOWN,34982,1,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,St. Lucie (County),WEST PALM BEACH,33401,1,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Sumter (County),ARCADIA,34266,1,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Sumter (County),BUSHNELL,33513,451,187,183,3,1,0,102,"$85,662.00",$0.00,"$46,334.00","$39,328.00",102,0,0,0
4337,FL,Sumter (County),CENTER HILL,33514,116,54,51,2,1,0,28,"$24,841.00",$0.00,"$16,974.00","$7,867.00",28,0,0,0
4337,FL,Sumter (County),CENTERHILL,33514,4,3,3,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Sumter (County),COLEMAN,33521,63,26,24,2,0,0,18,"$14,803.00",$0.00,"$8,120.00","$6,683.00",18,0,0,0
4337,FL,Sumter (County),DELRAY BEACH,33484,1,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Sumter (County),LADY LAKE,32159,23,13,13,0,0,0,5,"$3,218.00",$0.00,"$1,468.00","$1,750.00",5,0,0,0
4337,FL,Sumter (County),LADY LAKE,32162,6,5,4,1,0,0,2,"$1,576.00",$0.00,$734.00,$842.00,2,0,0,0
4337,FL,Sumter (County),LAKE PANASOFFKEE,33538,298,114,106,8,0,0,53,"$44,057.00",$0.00,"$28,007.00","$16,050.00",53,0,0,0
4337,FL,Sumter (County),LEESBURG,34748,2,1,1,0,0,0,1,"$1,234.00",$0.00,$734.00,$500.00,1,0,0,0
4337,FL,Sumter (County),LEESBURG,34785,1,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Sumter (County),MASCOTTE,34753,1,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Sumter (County),OCALA,34476,1,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Sumter (County),OXFORD,34484,183,64,62,2,0,0,50,"$41,075.00",$0.00,"$21,378.00","$19,697.00",50,0,0,0
4337,FL,Sumter (County),PORT ST. LUCIE,34953,1,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Sumter (County),SAINT PETERSBURG,33705,1,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Sumter (County),SUMTERVILLE,33585,66,27,24,2,1,0,13,"$10,886.00",$0.00,"$7,386.00","$3,500.00",13,0,0,0
4337,FL,Sumter (County),TAMPA,33619,1,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Sumter (County),THE VILLAGES,32159,1,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Sumter (County),THE VILLAGES,32162,62,25,25,0,0,0,24,"$13,202.00",$0.00,"$2,202.00","$11,000.00",24,0,0,0
4337,FL,Sumter (County),THE VILLAGES,32163,18,9,9,0,0,0,7,"$3,500.00",$0.00,$0.00,"$3,500.00",7,0,0,0
4337,FL,Sumter (County),WEBSTER,33597,400,171,158,11,2,0,114,"$108,540.00",$0.00,"$48,398.00","$60,142.00",114,0,0,0
4337,FL,Sumter (County),WILDWOOD,34785,916,374,346,27,1,0,298,"$274,002.00",$0.00,"$152,046.00","$121,956.00",298,0,0,0
4337,FL,Suwannee (County),BRANFORD,32008,150,56,55,1,0,0,44,"$46,375.00",$0.00,"$25,870.00","$20,505.00",43,1,0,0
4337,FL,Suwannee (County),JASPER,32052,1,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Suwannee (County),LAKE CITY,32024,40,13,13,0,0,0,15,"$11,172.00",$0.00,"$7,172.00","$4,000.00",15,0,0,0
4337,FL,Suwannee (County),LAKE CITY,32055,1,0,0,0,0,0,1,"$1,152.00",$0.00,$652.00,$500.00,1,0,0,0
4337,FL,Suwannee (County),LIVE OAK,32060,754,248,239,6,3,0,237,"$177,531.00",$0.00,"$96,836.00","$80,695.00",237,0,0,0
4337,FL,Suwannee (County),LIVE OAK,32064,806,283,270,11,2,0,284,"$227,581.00",$0.00,"$134,583.00","$92,998.00",284,0,0,0
4337,FL,Suwannee (County),LIVEOAK,32060,1,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Suwannee (County),MC ALPIN,32062,67,24,23,1,0,0,11,"$9,210.00",$0.00,"$5,868.00","$3,342.00",11,0,0,0
4337,FL,Suwannee (County),MCALPIN,32062,8,3,3,0,0,0,4,"$3,456.00",$0.00,"$1,956.00","$1,500.00",4,0,0,0
4337,FL,Suwannee (County),MIAMI,33145,1,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Suwannee (County),O BRIEN,32071,118,39,37,2,0,0,31,"$26,452.00",$0.00,"$16,952.00","$9,500.00",31,0,0,0
4337,FL,Suwannee (County),OBRIEN,32071,1,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Suwannee (County),ORLANDO,32809,1,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Suwannee (County),PORT ST. LUCIE,34953,1,0,0,0,0,0,1,$500.00,$0.00,$0.00,$500.00,1,0,0,0
4337,FL,Suwannee (County),WELLBORN,32094,107,45,42,3,0,0,38,"$30,902.00",$0.00,"$15,132.00","$15,770.00",38,0,0,0
4337,FL,Suwannee (County),WHITE SPRINGS,32096,2,0,0,0,0,0,1,$652.00,$0.00,$652.00,$0.00,1,0,0,0
4337,FL,Union (County),APOPKA,32712,1,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Union (County),LAKE BUTLER,32054,475,186,177,9,0,0,140,"$113,397.00",$0.00,"$53,872.00","$59,525.00",140,0,0,0
4337,FL,Union (County),LULU,32061,1,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Union (County),RAIFORD,32083,85,34,30,4,0,0,28,"$22,495.00",$0.00,"$13,312.00","$9,183.00",28,0,0,0
4337,FL,Union (County),STARKE,32091,1,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Union (County),WALDO,32694,1,0,0,0,0,0,1,$500.00,$0.00,$0.00,$500.00,1,0,0,0
4337,FL,Union (County),WORTHINGTON SPRINGS,32054,1,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Union (County),WORTHINGTON SPRINGS,32697,8,5,5,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Volusia (County),ASTOR,32102,25,16,11,5,0,0,6,"$14,195.00",$0.00,"$8,595.00","$5,600.00",6,0,0,0
4337,FL,Volusia (County),BARBERVILLE,32105,2,0,0,0,0,0,1,$959.00,$0.00,$959.00,$0.00,1,0,0,0
4337,FL,Volusia (County),BRUNSWICK,31525,1,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Volusia (County),CASSADAGA,32706,5,1,1,0,0,0,1,$500.00,$0.00,$0.00,$500.00,1,0,0,0
4337,FL,Volusia (County),DAYONA BEACH,32114,1,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Volusia (County),DAYTNA BEACH,32114,1,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Volusia (County),DAYTONA,32114,3,2,2,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Volusia (County),DAYTONA,32118,1,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Volusia (County),DAYTONA,32119,1,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Volusia (County),DAYTONA,32696,1,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Volusia (County),DAYTONA BCH,32117,1,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Volusia (County),DAYTONA BEACH,32114,"5,781",2874,2506,341,27,0,2053,"$3,019,307.00",$0.00,"$1,447,915.00","$1,571,391.00","2,035",18,0,0
4337,FL,Volusia (County),DAYTONA BEACH,32115,3,3,3,0,0,0,1,$500.00,$0.00,$0.00,$500.00,1,0,0,0
4337,FL,Volusia (County),DAYTONA BEACH,32116,1,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Volusia (County),DAYTONA BEACH,32117,"1,848",870,811,52,7,0,592,"$696,373.00",$0.00,"$349,295.00","$347,078.00",590,2,0,0
4337,FL,Volusia (County),DAYTONA BEACH,32118,997,547,467,70,10,0,265,"$385,618.00",$0.00,"$193,103.00","$192,515.00",263,2,0,0
4337,FL,Volusia (County),DAYTONA BEACH,32119,630,262,225,36,1,0,196,"$265,451.00",$0.00,"$133,060.00","$132,392.00",194,2,0,0
4337,FL,Volusia (County),DAYTONA BEACH,32124,85,34,32,2,0,0,25,"$22,440.00",$0.00,"$10,549.00","$11,891.00",25,0,0,0
4337,FL,Volusia (County),DAYTONA BEACH,32127,4,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Volusia (County),DAYTONA BEACH,32129,2,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Volusia (County),DAYTONA BEACH,32174,1,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Volusia (County),DAYTONA BEACH,32301,1,1,1,0,0,0,1,$500.00,$0.00,$0.00,$500.00,1,0,0,0
4337,FL,Volusia (County),DAYTONA BEACH,32414,1,1,1,0,0,0,1,$842.00,$0.00,$0.00,$842.00,1,0,0,0
4337,FL,Volusia (County),DAYTONA BEACH,33114,1,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Volusia (County),DAYTONABEACH,32114,2,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Volusia (County),DAYTONA BEACH SHORES,32118,82,45,41,3,1,0,21,"$21,380.00",$0.00,"$13,402.00","$7,978.00",21,0,0,0
4337,FL,Volusia (County),DAYTONA BH,32117,1,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Volusia (County),DEBARY,32713,922,324,312,9,3,0,286,"$289,395.00",$0.00,"$203,234.00","$86,161.00",286,0,0,0
4337,FL,Volusia (County),DEBRAY,32713,1,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Volusia (County),DE LAND,32720,"1,110",402,374,25,3,0,391,"$376,635.00",$0.00,"$231,034.00","$145,601.00",391,0,0,0
4337,FL,Volusia (County),DE LAND,32724,"1,170",343,332,10,1,0,442,"$430,200.00","$2,665.00","$263,906.00","$163,628.00",442,0,0,0
4337,FL,Volusia (County),DELAND,32720,"1,332",489,447,37,5,0,500,"$535,399.00",$0.00,"$336,150.00","$199,249.00",500,0,0,0
4337,FL,Volusia (County),DELAND,32721,2,0,0,0,0,0,1,"$1,459.00",$0.00,$959.00,$500.00,1,0,0,0
4337,FL,Volusia (County),DELAND,32724,"1,132",380,353,27,0,0,385,"$405,714.00",$0.00,"$285,972.00","$119,742.00",384,1,0,0
4337,FL,Volusia (County),DE LAND SOUTHWEST,32720,3,2,2,0,0,0,1,$500.00,$0.00,$0.00,$500.00,1,0,0,0
4337,FL,Volusia (County),DE LEON SPRINGS,32130,277,95,89,6,0,0,85,"$84,548.00",$0.00,"$51,770.00","$32,778.00",85,0,0,0
4337,FL,Volusia (County),DELEON SPRINGS,32130,3,1,1,0,0,0,2,"$1,959.00",$0.00,$959.00,"$1,000.00",2,0,0,0
4337,FL,Volusia (County),DELT,32738,1,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Volusia (County),DELTONA,32725,"3,180",1225,1154,63,8,0,1047,"$1,026,196.00",$0.00,"$621,449.00","$404,746.00","1,047",0,0,0
4337,FL,Volusia (County),DELTONA,32728,1,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Volusia (County),DELTONA,32738,"2,533",1025,982,38,5,0,774,"$717,873.00",$0.00,"$440,443.00","$277,430.00",773,1,0,0
4337,FL,Volusia (County),DELTONA,32739,2,2,2,0,0,0,2,"$1,000.00",$0.00,$0.00,"$1,000.00",2,0,0,0
4337,FL,Volusia (County),DELTONA,32752,1,1,0,1,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Volusia (County),DELTONA,32764,1,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Volusia (County),EDGE WATER,32141,1,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Volusia (County),EDGEWATER,32132,282,143,131,10,2,0,68,"$101,448.00",$0.00,"$56,962.00","$44,486.00",67,1,0,0
4337,FL,Volusia (County),EDGEWATER,32141,549,201,190,9,2,0,180,"$187,895.00",$0.00,"$119,811.00","$68,084.00",180,0,0,0
4337,FL,Volusia (County),EDGEWATER FL,32141,1,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Volusia (County),ENTERPRISE,32725,22,11,11,0,0,0,8,"$7,250.00",$0.00,"$5,750.00","$1,500.00",8,0,0,0
4337,FL,Volusia (County),FLAGLER BEACH,32136,2,2,0,2,0,0,1,"$1,910.00",$0.00,"$1,910.00",$0.00,1,0,0,0
4337,FL,Volusia (County),HASTINGS,32145,1,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Volusia (County),HOLLY HIL,32117,1,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Volusia (County),HOLLY HILL,32114,1,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Volusia (County),HOLLY HILL,32117,"1,014",454,415,33,6,0,350,"$389,787.00",$0.00,"$212,185.00","$177,602.00",350,0,0,0
4337,FL,Volusia (County),HOLLYHILL,32117,1,1,1,0,0,0,1,$342.00,$0.00,$0.00,$342.00,1,0,0,0
4337,FL,Volusia (County),HOLLY HILLS,32117,1,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Volusia (County),HOLLYWOOD,33021,1,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Volusia (County),JACKSONVILLE,32254,1,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Volusia (County),LAKE HELEN,32744,188,81,78,3,0,0,56,"$56,523.00",$0.00,"$35,459.00","$21,064.00",56,0,0,0
4337,FL,Volusia (County),MIAMI,33169,1,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Volusia (County),MIMS,32754,8,6,5,1,0,0,3,"$3,207.00",$0.00,"$2,865.00",$342.00,3,0,0,0
4337,FL,Volusia (County),NEW SMYRNA,32168,78,30,28,2,0,0,19,"$19,518.00",$0.00,"$9,590.00","$9,928.00",19,0,0,0
4337,FL,Volusia (County),NEW SMYRNA,32169,14,7,7,0,0,0,2,"$2,418.00",$0.00,"$1,918.00",$500.00,2,0,0,0
4337,FL,Volusia (County),NEW SMYRNA,32170,1,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Volusia (County),NEW SMYRNA BEACH,32168,683,277,261,14,2,0,197,"$190,055.00","$1,000.00","$105,020.00","$84,035.00",197,0,0,0
4337,FL,Volusia (County),NEW SMYRNA BEACH,32169,217,94,78,15,1,0,44,"$75,787.00",$0.00,"$38,851.00","$36,936.00",43,1,0,0
4337,FL,Volusia (County),NEW SMYRNA BEACH,32170,1,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Volusia (County),NORTH MIAMI,33181,1,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Volusia (County),NSB,32169,1,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Volusia (County),OAK HILL,32759,151,84,75,9,0,0,43,"$45,262.00",$0.00,"$24,878.00","$20,384.00",43,0,0,0
4337,FL,Volusia (County),ORALDNO,32746,1,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Volusia (County),ORANGE CITY,32763,"1,385",473,455,15,3,0,420,"$436,405.00",$0.00,"$280,841.00","$155,565.00",420,0,0,0
4337,FL,Volusia (County),ORANGE CITY,32764,1,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Volusia (County),ORANGE ITY,32763,1,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Volusia (County),ORLANDO,32805,2,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Volusia (County),ORLANDO,32810,1,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Volusia (County),ORMOND BEACH,32118,1,1,0,1,0,0,1,"$3,838.00",$0.00,"$1,910.00","$1,928.00",1,0,0,0
4337,FL,Volusia (County),ORMOND BEACH,32174,"1,207",443,422,18,3,0,353,"$335,204.00",$0.00,"$200,442.00","$134,762.00",353,0,0,0
4337,FL,Volusia (County),ORMOND BEACH,32176,446,218,197,20,1,0,132,"$152,869.00",$0.00,"$95,294.00","$57,575.00",131,1,0,0
4337,FL,Volusia (County),ORMONDBEACH,32174,1,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Volusia (County),ORMOND-BY-THE-SEA,32176,10,5,5,0,0,0,1,"$1,928.00",$0.00,$0.00,"$1,928.00",1,0,0,0
4337,FL,Volusia (County),OSTEEN,32764,127,55,49,5,1,0,37,"$49,035.00",$0.00,"$25,041.00","$23,995.00",37,0,0,0
4337,FL,Volusia (County),PALM COAST,32137,1,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Volusia (County),PIERSON,32180,187,65,63,2,0,0,54,"$51,026.00",$0.00,"$38,573.00","$12,453.00",54,0,0,0
4337,FL,Volusia (County),POINCIANA,34159,1,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Volusia (County),PONCE INLET,32127,21,13,13,0,0,0,7,"$6,346.00",$0.00,"$1,918.00","$4,428.00",7,0,0,0
4337,FL,Volusia (County),POPPY HILL,32117,1,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Volusia (County),PORT ORANGE,32118,1,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Volusia (County),PORT ORANGE,32119,1,1,0,0,1,0,1,"$1,910.00",$0.00,"$1,910.00",$0.00,1,0,0,0
4337,FL,Volusia (County),PORT ORANGE,32127,667,354,319,31,4,0,171,"$215,031.00",$0.00,"$116,335.00","$98,696.00",169,2,0,0
4337,FL,Volusia (County),PORT ORANGE,32128,175,65,63,2,0,0,38,"$33,115.00",$0.00,"$20,115.00","$13,000.00",38,0,0,0
4337,FL,Volusia (County),PORT ORANGE,32129,714,250,233,16,1,0,200,"$204,139.00",$0.00,"$126,874.00","$77,265.00",200,0,0,0
4337,FL,Volusia (County),PORT ORANGE,32714,1,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Volusia (County),SANFORD,32738,1,0,0,0,0,0,1,"$1,459.00",$0.00,$959.00,$500.00,1,0,0,0
4337,FL,Volusia (County),SANFORD,32771,3,1,1,0,0,0,1,$959.00,$0.00,$959.00,$0.00,1,0,0,0
4337,FL,Volusia (County),SAN JUAN,907,1,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Volusia (County),S DAYTONA,32119,43,17,15,2,0,0,10,"$11,057.00",$0.00,"$4,787.00","$6,270.00",10,0,0,0
4337,FL,Volusia (County),S DAYTONA BCH,32119,3,2,0,2,0,0,1,"$2,760.00",$0.00,"$1,918.00",$842.00,1,0,0,0
4337,FL,Volusia (County),SEVILLE,32190,84,24,22,2,0,0,30,"$33,486.00",$0.00,"$20,139.00","$13,347.00",30,0,0,0
4337,FL,Volusia (County),SOUTH DAYTONA,32117,1,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Volusia (County),SOUTH DAYTONA,32119,875,467,371,92,4,0,312,"$467,038.00",$0.00,"$247,342.00","$219,696.00",311,1,0,0
4337,FL,Volusia (County),SOUTH DAYTONA BEACH,32114,1,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Volusia (County),SOUTH DAYTONA BEACH,32119,2,2,1,1,0,0,2,"$4,838.00",$0.00,"$1,910.00","$2,928.00",2,0,0,0
4337,FL,Volusia (County),SOUTH DAYTONABEACH,32119,1,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Volusia (County),SOUTH DAYTONA BEACH APTH,32119,1,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Volusia (County),TAMPA,33603,1,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Volusia (County),TAMPA,33647,1,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Volusia (County),TAVERNIER,33070,1,1,0,1,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Volusia (County),TEMPLE TERRACE,33637,1,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4337,FL,Volusia (County),VOLUSIA,32725,1,0,0,0,0,0,1,$959.00,$0.00,$959.00,$0.00,1,0,0,0
4337,FL,Volusia (County),WEST DE LAND,32720,3,1,1,0,0,0,1,"$1,459.00",$0.00,$959.00,$500.00,1,0,0,0
4337,FL,Volusia (County),WILBUR BY THE SEA,32127,4,3,3,0,0,0,1,$342.00,$0.00,$0.00,$342.00,1,0,0,0
4337,FL,Volusia (County),ZELLWOOD,32798,1,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4344,CA,Butte (County),BANGOR,95914,12,8,8,0,0,0,9,"$42,762.00",$0.00,"$13,626.00","$29,136.00",7,2,0,0
4344,CA,Butte (County),BANGOR,95966,1,1,1,0,0,0,1,"$9,084.00",$0.00,"$1,570.00","$7,514.00",1,0,0,0
4344,CA,Butte (County),BIGGS,95917,1,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4344,CA,Butte (County),CHICO,95926,22,6,6,0,0,0,2,"$1,000.00",$0.00,$0.00,"$1,000.00",2,0,0,0
4344,CA,Butte (County),CHICO,95928,17,5,5,0,0,0,1,$500.00,$0.00,$0.00,$500.00,1,0,0,0
4344,CA,Butte (County),CHICO,95973,6,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4344,CA,Butte (County),DURHAM,95938,2,2,2,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4344,CA,Butte (County),FOREST RANCH,95942,1,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4344,CA,Butte (County),MAGALIA,95954,4,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4344,CA,Butte (County),OROVILLE,95965,6,2,2,0,0,0,2,"$18,182.00",$0.00,"$5,772.00","$12,410.00",1,1,0,0
4344,CA,Butte (County),OROVILLE,95966,13,7,7,0,0,0,1,$500.00,$0.00,$0.00,$500.00,1,0,0,0
4344,CA,Butte (County),PALERMO,95968,1,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4344,CA,Butte (County),PARADISE,95969,15,5,5,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4344,CA,Lake (County),CLEARLAKE,95422,179,109,108,1,0,0,40,"$225,114.00",$0.00,"$42,967.00","$182,147.00",31,9,0,0
4344,CA,Lake (County),CLEARLAKE CA,95422,1,1,1,0,0,0,1,"$1,410.00",$0.00,"$1,410.00",$0.00,1,0,0,0
4344,CA,Lake (County),CLEARLAKE OAKS,95423,9,3,3,0,0,0,1,"$3,056.00",$0.00,$0.00,"$3,056.00",1,0,0,0
4344,CA,Lake (County),CLEARLAKE PARK,95424,12,9,9,0,0,0,4,"$25,053.00",$0.00,"$6,058.00","$18,995.00",4,0,0,0
4344,CA,Lake (County),COBB,95426,2,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4344,CA,Lake (County),HIDDEN VALLEY LAKE,95467,11,2,2,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4344,CA,Lake (County),KELSEYVILLE,95451,11,4,4,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4344,CA,Lake (County),LAKEPORT,95453,7,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4344,CA,Lake (County),LOWER LAKE,95457,5,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4344,CA,Lake (County),LUCERNE,95458,5,2,2,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4344,CA,Lake (County),MIDDLETOWN,95461,7,2,2,0,0,0,1,$500.00,$0.00,$0.00,$500.00,1,0,0,0
4344,CA,Lake (County),NICE,95464,2,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4344,CA,Lake (County),UPPER LAKE,95485,4,2,2,0,0,0,1,$500.00,$0.00,$0.00,$500.00,1,0,0,0
4344,CA,Mendocino (County),ALBION,95410,1,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4344,CA,Mendocino (County),BOONVILLE,95415,1,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
