Disaster,State,County,City,Zip Code,Valid Registrations,Average FEMA Inspected Damage,Total Inspected,Total Damage,No FEMA Inspected Damage,"FEMA Inspected Damage between $1 and $10,000","FEMA Inspected Damage between $10,001 and $20,000","FEMA Inspected Damage between $20,001 and $30,000","FEMA Inspected Damage > $30,000",Approved for FEMA Assistance,Total Approved IHP Amount,Repair/Replace Amount,Rental Amount,Other Needs Amount,"Approved between $1 and $10,000","Approved between $10,001 and $25,000","Approved between $25,001 and Max",Total Max Grants
4237,SD,Oglala Sioux Tribe of the Pine Ridge Reservation,KYLE,57752,296,1302.1343,293,381525.35,23,268,2,0,0,79,93232.84,52352.46,$0.00,40880.38,79,0,0,0
4237,SD,Oglala Sioux Tribe of the Pine Ridge Reservation,MANDERSON,57752,2,28.975,2,57.95,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4237,SD,Oglala Sioux Tribe of the Pine Ridge Reservation,MANDERSON,57756,79,612.7849351,77,47184.44,11,66,0,0,0,8,9982.47,8013.58,$0.00,1968.89,8,0,0,0
4237,SD,Oglala Sioux Tribe of the Pine Ridge Reservation,MANDERSON,57757,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4237,SD,Oglala Sioux Tribe of the Pine Ridge Reservation,MARTIN,57551,48,618.81,42,25990.02,17,25,0,0,0,3,5791.07,1837.94,$0.00,3953.13,3,0,0,0
4237,SD,Oglala Sioux Tribe of the Pine Ridge Reservation,OGLALA,57764,159,1379.494452,155,213821.64,28,126,0,0,1,32,54044.93,36081.02,640,17323.91,32,0,0,0
4237,SD,Oglala Sioux Tribe of the Pine Ridge Reservation,OGLALA,57770,11,4108.095455,11,45189.05,0,10,0,0,1,2,7627.59,$0.00,$0.00,7627.59,2,0,0,0
4237,SD,Oglala Sioux Tribe of the Pine Ridge Reservation,PINE RIDGE,57770,511,909.8989484,504,458589.07,113,387,1,0,3,77,125267.37,77216.2,$0.00,48051.17,76,0,1,0
4237,SD,Oglala Sioux Tribe of the Pine Ridge Reservation,PINERIDGE,57770,2,45,2,90,1,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4237,SD,Oglala Sioux Tribe of the Pine Ridge Reservation,PORCUPINE,57772,207,695.7563725,204,141934.3,16,188,0,0,0,28,29922.37,8296.38,$0.00,21625.99,28,0,0,0
4237,SD,Oglala Sioux Tribe of the Pine Ridge Reservation,RED SHIRT,57770,1,6246.18,1,6246.18,0,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4237,SD,Oglala Sioux Tribe of the Pine Ridge Reservation,SCENIC,57780,2,1396.67,2,2793.34,0,2,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4237,SD,Oglala Sioux Tribe of the Pine Ridge Reservation,TUTHILL,57574,3,743.3533333,3,2230.06,0,3,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4237,SD,Oglala Sioux Tribe of the Pine Ridge Reservation,WAMBLEE,57577,1,154.78,1,154.78,0,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4237,SD,Oglala Sioux Tribe of the Pine Ridge Reservation,WANBLEE,57577,43,833.4609524,42,35005.36,6,35,1,0,0,9,14502.16,4313.14,$0.00,10189.02,9,0,0,0
4237,SD,Oglala Sioux Tribe of the Pine Ridge Reservation,WOUNDED KNEE,57716,6,890.0183333,6,5340.11,0,6,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4237,SD,Oglala Sioux Tribe of the Pine Ridge Reservation,WOUNDED KNEE,57794,47,1163.004043,47,54661.19,3,43,1,0,0,6,6735.07,385.18,$0.00,6349.89,6,0,0,0
4237,SD,Oglala Sioux Tribe of the Pine Ridge Reservation,WOUNDEDKNEE,57794,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4235,MP,Saipan (Municipality),ACHUAGO VILLAGE,96950,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4235,MP,Saipan (Municipality),ACHUGAO,96950,1,3621.65,1,3621.65,0,1,0,0,0,1,5749.65,1061.42,2128,2560.23,1,0,0,0
4235,MP,Saipan (Municipality),ACHUGAO VILLAGE,96950,5,7986.655,4,31946.62,1,1,2,0,0,3,41289.61,25378.14,8472,7439.47,1,2,0,0
4235,MP,Saipan (Municipality),ACHUGAO VLG,96950,1,9488.96,1,9488.96,0,1,0,0,0,1,10192.98,8064.98,2128,$0.00,0,1,0,0
4235,MP,Saipan (Municipality),ACHUGAU,96950,1,2840.14,1,2840.14,0,1,0,0,0,1,2840.14,2730.64,$0.00,109.5,1,0,0,0
4235,MP,Saipan (Municipality),AFENTA VILLAGE,96950,1,1038.05,1,1038.05,0,1,0,0,0,1,1038.05,616.15,$0.00,421.9,1,0,0,0
4235,MP,Saipan (Municipality),AFETNA,96950,6,2769.525,6,16617.15,0,6,0,0,0,4,12802.54,4321.98,6200,2280.56,4,0,0,0
4235,MP,Saipan (Municipality),AFETNA IN SAN ANTONIO,96950,1,341.34,1,341.34,0,1,0,0,0,1,269.5,$0.00,$0.00,269.5,1,0,0,0
4235,MP,Saipan (Municipality),AFETNAS,96950,9,3368.028889,9,30312.26,1,7,1,0,0,5,34661.37,20583.22,5998,8080.15,4,1,0,0
4235,MP,Saipan (Municipality),AFETNAS VILLAGE,96950,1,988.99,1,988.99,0,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4235,MP,Saipan (Municipality),AFTENA VILLIAGE,96950,1,722.81,1,722.81,0,1,0,0,0,1,567.07,$0.00,$0.00,567.07,1,0,0,0
4235,MP,Saipan (Municipality),AGAG,96950,1,1788.86,1,1788.86,0,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4235,MP,Saipan (Municipality),AGAGAG VILLAGE,96950,1,1590.36,1,1590.36,0,1,0,0,0,1,1590.36,1590.36,$0.00,$0.00,1,0,0,0
4235,MP,Saipan (Municipality),AIRPORT,96950,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4235,MP,Saipan (Municipality),AIRPORT AREA SAIPAN,96950,1,6843.35,1,6843.35,0,1,0,0,0,1,11979.8,6340.88,2128,3510.92,0,1,0,0
4235,MP,Saipan (Municipality),AIRPORT ROAD VILLIAGE,96950,1,1353.85,1,1353.85,0,1,0,0,0,1,4181.85,814.85,2128,1239,1,0,0,0
4235,MP,Saipan (Municipality),AKGAG VILLAGE,96950,1,140.37,1,140.37,0,1,0,0,0,1,140.37,140.37,$0.00,$0.00,1,0,0,0
4235,MP,Saipan (Municipality),ALISTO,96950,1,3110.06,1,3110.06,0,1,0,0,0,1,3110.05,841.76,$0.00,2268.29,1,0,0,0
4235,MP,Saipan (Municipality),AM MATUIS VILLAGE,96950,1,866.6,1,866.6,0,1,0,0,0,1,866.6,866.6,$0.00,$0.00,1,0,0,0
4235,MP,Saipan (Municipality),ASALITO SAIPAN,96950,1,1730.41,1,1730.41,0,1,0,0,0,1,1440.42,1440.42,$0.00,$0.00,1,0,0,0
4235,MP,Saipan (Municipality),AS GONNA,96950,1,1966.68,1,1966.68,0,1,0,0,0,1,2157.47,$0.00,1742,415.47,1,0,0,0
4235,MP,Saipan (Municipality),AS GONNO,96950,2,684.61,2,1369.22,0,2,0,0,0,2,1369.22,1369.22,$0.00,$0.00,2,0,0,0
4235,MP,Saipan (Municipality),AS GONNO VILLAGE,96950,1,3822.25,1,3822.25,0,1,0,0,0,1,1742,$0.00,1742,$0.00,1,0,0,0
4235,MP,Saipan (Municipality),AS GONO,96950,2,12976.315,2,25952.63,0,0,2,0,0,2,29822.63,20293.85,3870,5658.78,0,2,0,0
4235,MP,Saipan (Municipality),ASILITO,96950,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4235,MP,Saipan (Municipality),ASILITO SAIPAN,96950,1,1585.85,1,1585.85,0,1,0,0,0,1,1585.85,1476.35,$0.00,109.5,1,0,0,0
4235,MP,Saipan (Municipality),AS LITA,96950,1,1969.99,1,1969.99,0,1,0,0,0,1,1969.99,835.84,$0.00,1134.15,1,0,0,0
4235,MP,Saipan (Municipality),AS LITO,96950,44,4426.194773,44,194752.57,3,36,4,0,1,31,189400.41,117513.43,39160,32726.98,26,4,1,1
4235,MP,Saipan (Municipality),ASLITO,96950,27,3392.082222,27,91586.22,5,18,4,0,0,16,90765.69,58473.34,17222,15070.35,12,4,0,0
4235,MP,Saipan (Municipality),AS LITO VILLAGE,96950,10,4715.553333,9,42439.98,1,6,2,0,0,6,30868.87,19402.78,4256,7210.09,5,1,0,0
4235,MP,Saipan (Municipality),ASLITO VILLAGE,96950,10,5106.671,10,51066.71,2,6,1,1,0,6,55849.05,33708.86,9318,12822.19,4,2,0,0
4235,MP,Saipan (Municipality),AS LITO VILLAGE SAIPAN,96950,1,398.78,1,398.78,0,1,0,0,0,1,398.78,398.78,$0.00,$0.00,1,0,0,0
4235,MP,Saipan (Municipality),AS LITO VLG,96950,2,1134.86,2,2269.72,0,2,0,0,0,2,2119.96,1830.13,$0.00,289.83,2,0,0,0
4235,MP,Saipan (Municipality),ASLITO VLG,96950,2,30270.05,2,60540.1,0,0,1,0,1,2,49689.11,40838.65,3484,5366.46,0,1,1,1
4235,MP,Saipan (Municipality),ASMADUIS,96950,1,2033.23,1,2033.23,0,1,0,0,0,1,4161.23,1743.4,2128,289.83,1,0,0,0
4235,MP,Saipan (Municipality),AS MAHEOG VILLAGE,96950,1,3163.61,1,3163.61,0,1,0,0,0,1,5973.63,2004.13,3100,869.5,1,0,0,0
4235,MP,Saipan (Municipality),AS MAHETOG,96950,1,2058,1,2058,0,1,0,0,0,1,3800,2058,1742,$0.00,1,0,0,0
4235,MP,Saipan (Municipality),AS MAHETOG VILLAGE,96950,2,447.23,2,894.46,1,1,0,0,0,1,894.46,894.46,$0.00,$0.00,1,0,0,0
4235,MP,Saipan (Municipality),ASMAHTOG,96950,1,639.59,1,639.59,0,1,0,0,0,1,639.59,217.69,$0.00,421.9,1,0,0,0
4235,MP,Saipan (Municipality),AS MAPUIS,96950,1,1879.58,1,1879.58,0,1,0,0,0,1,1879.58,1340.58,$0.00,539,1,0,0,0
4235,MP,Saipan (Municipality),AS MATIUS,96950,4,4559.815,4,18239.26,0,4,0,0,0,2,8457.14,6214.25,1742,500.89,2,0,0,0
4235,MP,Saipan (Municipality),ASMATIUS,96950,3,3274.096667,3,9822.29,1,2,0,0,0,2,12426.85,7744.31,3100,1582.54,1,1,0,0
4235,MP,Saipan (Municipality),AS MATUES VILLAGE,96950,1,13204.48,1,13204.48,0,0,1,0,0,1,14946.48,9493.97,1742,3710.51,0,1,0,0
4235,MP,Saipan (Municipality),AS MATUIS,96950,22,7891.598,20,157831.96,1,15,1,2,1,16,153421.24,108205.27,25442,19773.97,12,2,2,1
4235,MP,Saipan (Municipality),ASMATUIS,96950,10,5112.805,10,51128.05,0,8,1,0,1,8,60634.92,32246.1,11226,17162.82,6,1,1,0
4235,MP,Saipan (Municipality),AS MATUIS VILLAGE,96950,16,4199.984375,16,67199.75,2,12,2,0,0,12,73827.13,37141.6,16068,20617.53,9,3,0,0
4235,MP,Saipan (Municipality),ASMATUIS VILLAGE,96950,3,5259.19,2,10518.38,1,0,1,0,0,1,12260.38,5910.11,1742,4608.27,0,1,0,0
4235,MP,Saipan (Municipality),AS MATUIS VILLIAGE,96950,1,7648.36,1,7648.36,0,1,0,0,0,1,10748.36,6067.13,3100,1581.23,0,1,0,0
4235,MP,Saipan (Municipality),AS MATUIS VLG,96950,4,1878.08,4,7512.32,0,4,0,0,0,2,11106.92,3621.66,5066.5,2418.76,2,0,0,0
4235,MP,Saipan (Municipality),AS MUTUIS,96950,1,3830.69,1,3830.69,0,1,0,0,0,1,5958.69,3540.86,2128,289.83,1,0,0,0
4235,MP,Saipan (Municipality),AS PERDIDO,96950,11,1821.879091,11,20040.67,0,11,0,0,0,8,27408.67,14172.09,8326,4910.58,8,0,0,0
4235,MP,Saipan (Municipality),ASPERDIDO,96950,7,4366.147143,7,30563.03,0,6,1,0,0,5,36431.64,25379.75,7740,3311.89,4,1,0,0
4235,MP,Saipan (Municipality),AS PERDIDO VILLAGE,96950,6,633.0516667,6,3798.31,3,3,0,0,0,2,2881.98,2881.98,$0.00,$0.00,2,0,0,0
4235,MP,Saipan (Municipality),ASPERDIDO VILLAGE,96950,1,6628.65,1,6628.65,0,1,0,0,0,1,6338.66,4121.97,$0.00,2216.69,1,0,0,0
4235,MP,Saipan (Municipality),ASPERDIDO VILLAGE ,96950,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4235,MP,Saipan (Municipality),ASPERDITO,96950,1,12470.42,1,12470.42,0,0,1,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4235,MP,Saipan (Municipality),ASPERIDO,96950,1,5529.83,1,5529.83,0,1,0,0,0,1,7271.83,4030.51,1742,1499.32,1,0,0,0
4235,MP,Saipan (Municipality),ASSTERLAJE HILL VILLAGE,96950,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4235,MP,Saipan (Municipality),AS TEO,96950,13,3205.074615,13,41665.97,2,10,1,0,0,8,42178.22,26854.58,11042,4281.64,7,1,0,0
4235,MP,Saipan (Municipality),ASTEO,96950,6,1112.916667,6,6677.5,1,5,0,0,0,4,7006.11,5138.47,1742,125.64,4,0,0,0
4235,MP,Saipan (Municipality),AS TEO AREA,96950,1,373.38,1,373.38,0,1,0,0,0,1,373.38,373.38,$0.00,$0.00,1,0,0,0
4235,MP,Saipan (Municipality),ASTEO SAIPAN,96950,1,7481.92,1,7481.92,0,1,0,0,0,1,9609.91,3689.7,2128,3792.21,1,0,0,0
4235,MP,Saipan (Municipality),AS TEO VILLAGE,96950,5,2591.676,5,12958.38,0,5,0,0,0,2,10505.3,7405.3,3100,$0.00,2,0,0,0
4235,MP,Saipan (Municipality),ASTEO VILLAGE,96950,2,99.995,2,199.99,1,1,0,0,0,1,199.99,$0.00,$0.00,199.99,1,0,0,0
4235,MP,Saipan (Municipality),ASTEO VLG,96950,1,3460.8,1,3460.8,0,1,0,0,0,1,3460.8,3460.8,$0.00,$0.00,1,0,0,0
4235,MP,Saipan (Municipality),AS TERLAGE VILLAGE,96950,1,26174.14,1,26174.14,0,0,0,1,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4235,MP,Saipan (Municipality),AS TERLAJE,96950,4,1356.785,4,5427.14,1,3,0,0,0,2,4385.7,4385.7,$0.00,$0.00,2,0,0,0
4235,MP,Saipan (Municipality),AS TERLAJE HILL,96950,1,1583.56,1,1583.56,0,1,0,0,0,1,1583.56,857.58,$0.00,725.98,1,0,0,0
4235,MP,Saipan (Municipality),ASTERLAJE HILL,96950,1,452.72,1,452.72,0,1,0,0,0,1,125.64,$0.00,$0.00,125.64,1,0,0,0
4235,MP,Saipan (Municipality),AS TERLAJE VILLAGE,96950,2,7916.405,2,15832.81,0,1,1,0,0,2,17960.81,15832.81,2128,$0.00,1,1,0,0
4235,MP,Saipan (Municipality),ASTERLAJE VILLLAGE,96950,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4235,MP,Saipan (Municipality),ASTERLAJE VLGE,96950,1,1347.26,1,1347.26,0,1,0,0,0,1,1347.26,1347.26,$0.00,$0.00,1,0,0,0
4235,MP,Saipan (Municipality),BEACH RD AREA,96950,1,722.67,1,722.67,0,1,0,0,0,1,722.67,604.66,$0.00,118.01,1,0,0,0
4235,MP,Saipan (Municipality),CAPITAL HILL,96950,41,2360.419756,41,96777.21,3,37,1,0,0,29,80945.98,62017.52,9704,9224.46,27,2,0,0
4235,MP,Saipan (Municipality),CAPITAL HILL SAIPAN,96950,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4235,MP,Saipan (Municipality),CAPITAL HILL VILLAGE,96950,2,1729.095,2,3458.19,0,2,0,0,0,2,3458.19,3458.19,$0.00,$0.00,2,0,0,0
4235,MP,Saipan (Municipality),CAPITAOL HILL,96950,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4235,MP,Saipan (Municipality),CAPITOL HIL,96950,1,216.5,1,216.5,0,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4235,MP,Saipan (Municipality),CAPITOL  HILL,96950,1,200,1,200,0,1,0,0,0,1,2328,200,2128,$0.00,1,0,0,0
4235,MP,Saipan (Municipality),CAPITOL HILL,96950,30,3226.669,30,96800.07,1,27,2,0,0,21,94181.32,59657.92,19360,15163.4,19,2,0,0
4235,MP,Saipan (Municipality),CAPITOL HILL VILLAGE,96950,3,3665.793333,3,10997.38,0,3,0,0,0,2,11978.37,7666.73,1742,2569.64,1,1,0,0
4235,MP,Saipan (Municipality),CAPITOL HILL VLG,96950,2,1138.545,2,2277.09,0,2,0,0,0,1,988.97,$0.00,$0.00,988.97,1,0,0,0
4235,MP,Saipan (Municipality),CHALA KANOA,96950,1,2153.86,1,2153.86,0,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4235,MP,Saipan (Municipality),CHALAN,96950,3,5075.513333,3,15226.54,0,2,1,0,0,2,18804.38,15098.38,3706,$0.00,1,1,0,0
4235,MP,Saipan (Municipality),CHALAN GALAIDE,96950,3,363.7633333,3,1091.29,1,2,0,0,0,2,754.47,$0.00,$0.00,754.47,2,0,0,0
4235,MP,Saipan (Municipality),CHALAN KANOA,96950,65,3363.597656,64,215270.25,5,55,3,1,0,51,249470.01,152547.17,54200,42722.84,45,5,1,0
4235,MP,Saipan (Municipality),CHALAN KANOA DISTRICT ONE,96950,1,3786.03,1,3786.03,0,1,0,0,0,1,3786.03,3277.2,$0.00,508.83,1,0,0,0
4235,MP,Saipan (Municipality),CHALAN KANOA II,96950,1,4882.66,1,4882.66,0,1,0,0,0,1,4882.66,4882.66,$0.00,$0.00,1,0,0,0
4235,MP,Saipan (Municipality),CHALAN KANOA VILLAGE,96950,2,2028.81,2,4057.62,0,2,0,0,0,2,4467.9,2600.26,1742,125.64,2,0,0,0
4235,MP,Saipan (Municipality),CHALAN KANOA VLG,96950,16,7195.969375,16,115135.51,0,11,4,1,0,13,125543.7,83441.78,18636,23465.92,8,4,1,0
4235,MP,Saipan (Municipality),CHALAN KANOE,96950,1,12382.03,1,12382.03,0,0,1,0,0,1,11258.8,8158.8,3100,$0.00,0,1,0,0
4235,MP,Saipan (Municipality),CHALAN KIYA,96950,50,4186.917755,49,205158.97,3,41,4,1,0,39,247062.96,140118.27,64102,42842.69,32,7,0,0
4235,MP,Saipan (Municipality),CHALANKIYA,96950,3,5425.273333,3,16275.82,0,3,0,0,0,3,19759.82,9286.08,3484,6989.74,3,0,0,0
4235,MP,Saipan (Municipality),CHALANKIYA GULFOURSE,96950,1,4519.63,1,4519.63,0,1,0,0,0,1,4519.63,4393.99,$0.00,125.64,1,0,0,0
4235,MP,Saipan (Municipality),CHALAN KIYA VILIIAGE SAIPAN,96950,1,1104.27,1,1104.27,0,1,0,0,0,1,1104.27,1104.27,$0.00,$0.00,1,0,0,0
4235,MP,Saipan (Municipality),CHALAN KIYA VILLAGE,96950,4,14019.345,4,56077.38,0,3,0,0,1,4,57911.5,35437.1,9906,12568.4,2,1,1,1
4235,MP,Saipan (Municipality),CHALAN KIYA VLG,96950,5,1157.634,5,5788.17,0,5,0,0,0,4,11777.52,4368.13,5998,1411.39,4,0,0,0
4235,MP,Saipan (Municipality),CHALANKIYA VLG,96950,1,13937.5,1,13937.5,0,0,1,0,0,1,17643.5,4666.59,3706,9270.91,0,1,0,0
4235,MP,Saipan (Municipality),CHALAN KOANA,96950,1,11248.13,1,11248.13,0,0,1,0,0,1,13376.13,9129.17,2128,2118.96,0,1,0,0
4235,MP,Saipan (Municipality),CHALAN KONA,96950,1,3659.41,1,3659.41,0,1,0,0,0,1,3659.4,1395.26,$0.00,2264.14,1,0,0,0
4235,MP,Saipan (Municipality),CHALAN KONOA,96950,2,3710.18,2,7420.36,1,1,0,0,0,1,7420.36,6418.8,$0.00,1001.56,1,0,0,0
4235,MP,Saipan (Municipality),CHALAN KONOA VLG,96950,1,20428.35,1,20428.35,0,0,0,1,0,1,22170.35,16039.9,1742,4388.45,0,1,0,0
4235,MP,Saipan (Municipality),CHALAN LALAU,96950,1,14436.2,1,14436.2,0,0,1,0,0,1,17186.69,9840.45,3100,4246.24,0,1,0,0
4235,MP,Saipan (Municipality),CHALAN LAOLAO,96950,1,13726.51,1,13726.51,0,0,1,0,0,1,15468.51,9890.1,1742,3836.41,0,1,0,0
4235,MP,Saipan (Municipality),CHALAN LAU LAU,96950,24,7138.982917,24,171335.59,2,15,6,1,0,18,201217.27,133919.94,34098,33199.33,11,7,0,0
4235,MP,Saipan (Municipality),CHALAN LAULAU,96950,36,8629.824722,36,310673.69,0,25,7,3,1,34,334488.16,211018.1,56182,67288.06,21,11,2,1
4235,MP,Saipan (Municipality),CHALANLAULAU,96950,2,15119.05,2,30238.1,0,1,0,1,0,2,24990.14,22446.67,2128,415.47,1,1,0,0
4235,MP,Saipan (Municipality),CHALAN LAU LAU VILLAGE,96950,2,5847.88,2,11695.76,0,2,0,0,0,2,13437.75,7902.12,1742,3793.63,2,0,0,0
4235,MP,Saipan (Municipality),CHALAN LAULAU VILLAGE,96950,6,10424.25167,6,62545.51,0,4,0,2,0,5,62174,41056.37,6584,14533.63,3,2,0,0
4235,MP,Saipan (Municipality),CHALAN LAULAU VILLIAGE,96950,1,1711.52,1,1711.52,0,1,0,0,0,1,1711.52,577.37,$0.00,1134.15,1,0,0,0
4235,MP,Saipan (Municipality),CHALAN LAU LAU VLG,96950,1,31402.13,1,31402.13,0,0,0,0,1,1,32900,23179.94,3100,6620.06,0,0,1,1
4235,MP,Saipan (Municipality),CHALAN LAULAU VLG,96950,1,12920.51,1,12920.51,0,0,1,0,0,1,14662.51,9471.48,1742,3449.03,0,1,0,0
4235,MP,Saipan (Municipality),CHALAN PIAO,96950,11,2251.423636,11,24765.66,1,10,0,0,0,7,31186.82,19140.26,8932,3114.56,6,1,0,0
4235,MP,Saipan (Municipality),CHALAN PIAO VILLAGE,96950,3,510.51,3,1531.53,1,2,0,0,0,1,1044.66,1044.66,$0.00,$0.00,1,0,0,0
4235,MP,Saipan (Municipality),CHALAN PIO,96950,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4235,MP,Saipan (Municipality),CHALAN PIOA VILLAGE,96950,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4235,MP,Saipan (Municipality),CHALEN KANOA DISTRICT FOUR,96950,1,2715.29,1,2715.29,0,1,0,0,0,1,2715.29,2715.29,$0.00,$0.00,1,0,0,0
4235,MP,Saipan (Municipality),CHALEN LAULAU,96950,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4235,MP,Saipan (Municipality),CHALEN PIAO,96950,1,1021.36,1,1021.36,0,1,0,0,0,1,1021.36,1021.36,$0.00,$0.00,1,0,0,0
4235,MP,Saipan (Municipality),CHALON KANOA,96950,5,4417.652,5,22088.26,0,4,1,0,0,5,30009.98,15736.64,5612,8661.34,4,1,0,0
4235,MP,Saipan (Municipality),CHALON KIYA,96950,1,1780.63,1,1780.63,0,1,0,0,0,1,1068.9,1068.9,$0.00,$0.00,1,0,0,0
4235,MP,Saipan (Municipality),CHALON LAU LAU,96950,1,2740.37,1,2740.37,0,1,0,0,0,1,4482.37,1404.74,1742,1335.63,1,0,0,0
4235,MP,Saipan (Municipality),CHALON LOU LOU,96950,1,113.92,1,113.92,0,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4235,MP,Saipan (Municipality),CHALON PIAO,96950,1,5231.04,1,5231.04,0,1,0,0,0,1,8331.04,4651.37,3100,579.67,1,0,0,0
4235,MP,Saipan (Municipality),CHANLAN LAU,96950,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4235,MP,Saipan (Municipality),CHAPITAL HILL,96950,1,227.84,1,227.84,0,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4235,MP,Saipan (Municipality),CHIMA TOWN VILLAGE,96950,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4235,MP,Saipan (Municipality),CHINA TOWN,96950,27,4889.084815,27,132005.29,2,20,3,2,0,21,153753.79,78768.24,28652,46333.55,15,6,0,0
4235,MP,Saipan (Municipality),CHINATOWN,96950,12,7692.065,12,92304.78,2,7,2,1,0,8,85222.56,41282.87,11226,32713.69,6,2,0,0
4235,MP,Saipan (Municipality),CHINA TOWN GARAPAN,96950,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4235,MP,Saipan (Municipality),CHINA TOWN VILLAGE,96950,6,7443.538333,6,44661.23,2,2,1,1,0,3,50553.66,34459.79,6970,9123.87,1,1,1,0
4235,MP,Saipan (Municipality),CHINATOWN VILLAGE,96950,4,2538.0725,4,10152.29,0,4,0,0,0,4,19041.3,6373.94,8934,3733.36,4,0,0,0
4235,MP,Saipan (Municipality),CHINATOWN VILLAGE SAIPAN,96950,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4235,MP,Saipan (Municipality),CHINATOWN VLG,96950,2,1604.06,2,3208.12,0,2,0,0,0,2,4950.12,2037.18,1742,1170.94,2,0,0,0
4235,MP,Saipan (Municipality),CKALAN KANOA,96950,1,90.96,1,90.96,0,1,0,0,0,1,62.48,$0.00,$0.00,62.48,1,0,0,0
4235,MP,Saipan (Municipality),COBBLERVILLE,96950,1,7540.76,1,7540.76,0,1,0,0,0,1,9282.76,4378,1742,3162.76,1,0,0,0
4235,MP,Saipan (Municipality),COLBERVILLE,96950,1,170.88,1,170.88,0,1,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4235,MP,Saipan (Municipality),DAN DAN,96950,54,4136.323333,54,223361.46,5,42,6,1,0,35,230623.86,129255.48,54788,46580.38,28,7,0,0
4235,MP,Saipan (Municipality),DAN DAN,96959,1,373.38,1,373.38,0,1,0,0,0,1,2873.38,373.38,$0.00,2500,1,0,0,0
4235,MP,Saipan (Municipality),DANDAN,96950,131,3329.853023,129,429551.04,20,93,15,0,1,78,463969.29,270142.63,112824.5,81002.16,59,18,1,0
4235,MP,Saipan (Municipality),DANDAN,96954,1,125.64,1,125.64,0,1,0,0,0,1,1867.64,$0.00,1742,125.64,1,0,0,0
4235,MP,Saipan (Municipality),DANDAN ALOF VILLAGE,96950,1,25141.15,1,25141.15,0,0,0,1,0,1,27661.17,15394.38,3100,9166.79,0,0,1,0
4235,MP,Saipan (Municipality),DANDAN HOMESTEAD,96950,4,3894.7475,4,15578.99,0,3,1,0,0,3,12435.22,10335.11,$0.00,2100.11,2,1,0,0
4235,MP,Saipan (Municipality),DANDAN HOMESTEAD VILLAGE,96950,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4235,MP,Saipan (Municipality),DAN DAN  SAIPAN,96950,1,0,1,0,1,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,0,0,0,0
4235,MP,Saipan (Municipality),DAN DAN SAIPAN,96950,2,1561.425,2,3122.85,0,2,0,0,0,2,6828.85,3122.85,3706,$0.00,2,0,0,0
