latitude,longitude,eventName,hwmTypeName,countyName,sitePermHousing,elev_ft,height_above_gnd
30.49283,-95.16143,Harvey Aug 2017,Debris,San Jacinto County,No,187.535,0
29.3559,-96.96695,Harvey Aug 2017,Seed line,Lavaca County,No,193.8,0
29.33821,-96.92994,Harvey Aug 2017,Seed line,Lavaca County,No,181.4,3.94
30.4029,-95.164,Harvey Aug 2017,Debris,San Jacinto County,No,164.066,0
30.4029,-95.164,Harvey Aug 2017,Debris,San Jacinto County,No,164.236,0.8
30.4279,-95.1969,Harvey Aug 2017,Debris,San Jacinto County,No,177.265,0
30.4279,-95.1969,Harvey Aug 2017,Debris,San Jacinto County,No,177.132,1.1
29.3619,-96.92543,Harvey Aug 2017,Seed line,Lavaca County,No,182.5,3.41
30.47732,-95.23105,Harvey Aug 2017,Debris,San Jacinto County,No,214.946,7.4
30.47732,-95.23105,Harvey Aug 2017,Debris,San Jacinto County,No,214.462,0
30.51554,-95.26082,Harvey Aug 2017,Debris,San Jacinto County,No,214.29,0
30.51554,-95.26082,Harvey Aug 2017,Debris,San Jacinto County,No,214.4,0
30.27772,-94.19939,Harvey Aug 2017,Seed line,Hardin County,No,36.6,2.7
30.33632,-95.0995,Harvey Aug 2017,Debris,Liberty County,No,135.6,0
30.33632,-95.0995,Harvey Aug 2017,Debris,Liberty County,No,135.67,0
30.28877,-94.18742,Harvey Aug 2017,Mud,Hardin County,No,37.4,3.85
30.26575,-94.17495,Harvey Aug 2017,Mud,Hardin County,No,30.9,5.45
30.32568,-95.10015,Harvey Aug 2017,Debris,Liberty County,No,131.738,0
30.28439,-94.18163,Harvey Aug 2017,Mud,Hardin County,No,34.6,8.2
30.3835,-94.17458,Harvey Aug 2017,Mud,Hardin County,No,64.4,0
30.40005,-94.19456,Harvey Aug 2017,Mud,Hardin County,No,61.8,0.5
30.3756,-94.21415,Harvey Aug 2017,Seed line,Hardin County,No,53.8,3
30.35091,-94.20287,Harvey Aug 2017,Seed line,Hardin County,No,48.2,1.75
30.34887,-94.22964,Harvey Aug 2017,Mud,Hardin County,No,51.8,3.35
30.34937,-94.23174,Harvey Aug 2017,Seed line,Hardin County,No,52.2,4.05
30.34964,-94.29013,Harvey Aug 2017,Seed line,Hardin County,No,59.9,3
30.37492,-94.29914,Harvey Aug 2017,Seed line,Hardin County,No,58.9,5.8
30.39225,-94.28735,Harvey Aug 2017,Seed line,Hardin County,No,57.9,7.7
29.4671,-96.9539,Harvey Aug 2017,Debris,Lavaca County,No,225.4,0
29.42902,-97.07917,Harvey Aug 2017,Seed line,Lavaca County,No,264.2,3.91
29.42917,-97.07833,Harvey Aug 2017,Seed line,Lavaca County,No,263.4,1.25
29.41432,-97.16265,Harvey Aug 2017,Debris,Lavaca County,No,318.868,12
29.41432,-97.16265,Harvey Aug 2017,Debris,Lavaca County,No,318.821,4.5
29.4392,-97.16921,Harvey Aug 2017,Seed line,Lavaca County,No,332.2,4.72
29.4392,-97.16921,Harvey Aug 2017,Seed line,Lavaca County,No,332.3,0
29.45283,-97.18698,Harvey Aug 2017,Debris,Lavaca County,No,386.9,3.3
29.45283,-97.18698,Harvey Aug 2017,Debris,Lavaca County,No,384.1,0
30.052868,-94.29529,Harvey Aug 2017,Clear water,Jefferson County,No,28.14,0
30.052868,-94.29529,Harvey Aug 2017,Clear water,Jefferson County,No,28.2,0
29.41419,-96.07886,Harvey Aug 2017,Debris,Wharton County,No,91.23,1.72
29.41648,-96.078006,Harvey Aug 2017,Other (Note in Description box),Wharton County,No,89.77,0
29.40765,-95.97778,Harvey Aug 2017,Seed line,Wharton County,No,88.26,6.85
29.40837,-95.97934,Harvey Aug 2017,Seed line,Wharton County,No,88.45,2.85
29.38689,-96.02269,Harvey Aug 2017,Other (Note in Description box),Wharton County,No,84.91,0
29.38616,-96.02296,Harvey Aug 2017,Other (Note in Description box),Wharton County,No,84.5,0
29.38587,-95.97587,Harvey Aug 2017,Debris,Wharton County,No,85.51,3.45
29.38704,-95.97806,Harvey Aug 2017,Seed line,Wharton County,No,85.43,2.6
29.3852,-95.97939,Harvey Aug 2017,Seed line,Wharton County,No,85.39,5.9
29.38612,-95.97871,Harvey Aug 2017,Seed line,Wharton County,No,85.67,1.9
29.58155,-97.14355,Harvey Aug 2017,Debris,Lavaca County,No,362.6,1.1
29.36785,-95.93117,Harvey Aug 2017,Seed line,Fort Bend County,No,79.73,1.81
29.58065,-97.14366,Harvey Aug 2017,Debris,Lavaca County,No,362.5,0
29.36748,-95.93111,Harvey Aug 2017,Other (Note in Description box),Fort Bend County,No,79.84,2.8
29.3483,-95.91992,Harvey Aug 2017,Mud,Fort Bend County,No,78.78,5.3
30.046307,-94.349993,Harvey Aug 2017,Debris,Jefferson County,No,41.94,0
30.046307,-94.349993,Harvey Aug 2017,Debris,Jefferson County,No,42.4,0
29.34925,-95.92081,Harvey Aug 2017,Seed line,Fort Bend County,No,78.64,4.9
29.34779,-95.9457,Harvey Aug 2017,Seed line,Fort Bend County,No,80.11,3.6
29.34728,-95.94595,Harvey Aug 2017,Seed line,Fort Bend County,No,80.26,5.2
29.67496,-96.26756,Harvey Aug 2017,Debris,Colorado County,No,178.28,2.9
29.67477,-96.2674,Harvey Aug 2017,Debris,Colorado County,No,178.05,4.5
30.000395,-94.299797,Harvey Aug 2017,Debris,Jefferson County,No,26.49,0
30.000395,-94.299797,Harvey Aug 2017,Debris,Jefferson County,No,26.48,0
29.63198,-96.27022,Harvey Aug 2017,Debris,Colorado County,No,165.83,0
29.63161,-96.27065,Harvey Aug 2017,Debris,Colorado County,No,165.92,1.37
29.162675,-96.13492,Harvey Aug 2017,Debris,Austin County,No,141.14,2.3
29.62676,-96.13404,Harvey Aug 2017,Debris,Austin County,No,141.01,1.7
30.28841,-94.04764,Harvey Aug 2017,Debris,Jasper County,No,38.1,0
30.20817,-94.08482,Harvey Aug 2017,Debris,Orange County,No,22.4,3.9
30.19299,-94.05212,Harvey Aug 2017,Debris,Orange County,No,20.4,3.8
30.18182,-94.02383,Harvey Aug 2017,Debris,Orange County,No,20,3.4
29.58992,-96.17787,Harvey Aug 2017,Seed line,Wharton County,No,145.28,0.9
29.59014,-96.17764,Harvey Aug 2017,Seed line,Wharton County,No,144.8,0.75
30.04586,-93.82016,Harvey Aug 2017,Seed line,Orange County,No,7.72,6.2
29.56367,-96.141456,Harvey Aug 2017,Seed line,Wharton County,No,134.55,0
29.5636,-96.14168,Harvey Aug 2017,Seed line,Wharton County,No,134.48,0
30.06013,-93.80528,Harvey Aug 2017,Debris,Orange County,No,7.6,1.9
29.55718,-96.07871,Harvey Aug 2017,Seed line,Wharton County,No,118.95,0
29.55644,-96.17843,Harvey Aug 2017,Seed line,Wharton County,No,118.98,0
29.53312,-96.1088,Harvey Aug 2017,Seed line,Wharton County,No,124.2,2.15
30.04077,-93.79326,Harvey Aug 2017,Debris,Orange County,No,6.43,3
29.53363,-96.10903,Harvey Aug 2017,Seed line,Wharton County,No,123.78,1.95
30.05119,-93.77306,Harvey Aug 2017,Debris,Orange County,No,7.49,2.9
30.093633,-94.648516,Harvey Aug 2017,Debris,Liberty County,No,65.11,0.3
30.093633,-94.648516,Harvey Aug 2017,Mud,Liberty County,No,65.51,0
30.08075,-93.81104,Harvey Aug 2017,Debris,Orange County,No,9.54,0
30.07458,-93.84517,Harvey Aug 2017,Debris,Orange County,No,9.81,0
30.39415,-94.02557,Harvey Aug 2017,Debris,Jasper County,No,52.91,1.35
29.0454,-95.1609,Harvey Aug 2017,Debris,Brazoria County,No,5.7,0
30.08774,-94.651543,Harvey Aug 2017,Mud,Liberty County,No,65.87,3.4
30.08774,-94.651543,Harvey Aug 2017,Mud,Liberty County,No,65.39,0
30.05347,-93.85742,Harvey Aug 2017,Debris,Orange County,No,8.65,2.5
28.9794,-95.2682,Harvey Aug 2017,Debris,Brazoria County,No,3.6,0.8
30.036703,-94.671923,Harvey Aug 2017,Debris,Liberty County,No,59.99,0
30.036703,-94.671923,Harvey Aug 2017,Mud,Liberty County,No,59.57,0
29.96651,-95.3078,Harvey Aug 2017,Debris,Harris County,No,75.97,0
29.98359,-95.28955,Harvey Aug 2017,Debris,Harris County,No,78.22,0
29.96718,-95.20129,Harvey Aug 2017,Debris,Harris County,No,67.07,0
29.95083,-95.25016,Harvey Aug 2017,Debris,Harris County,No,59.7,2.65
29.86966,-95.32154,Harvey Aug 2017,Other (Note in Description box),Harris County,No,55.69,0
30.027828,-94.593868,Harvey Aug 2017,Mud,Liberty County,No,57.293,3.2
29.87169,-95.34258,Harvey Aug 2017,Debris,Harris County,No,59.29,3.04
29.88509,-95.34238,Harvey Aug 2017,Debris,Harris County,No,62.67,0
29.8929,-95.37078,Harvey Aug 2017,Debris,Harris County,No,71.76,3.32
29.89558,-95.40485,Harvey Aug 2017,Debris,Harris County,No,78.73,3.28
29.90059,-95.42276,Harvey Aug 2017,Seed line,Harris County,No,81.46,0.9
29.94431,-95.47257,Harvey Aug 2017,Debris,Harris County,No,100.74,0
29.975633,-94.649045,Harvey Aug 2017,Debris,Liberty County,No,50.05,0
29.975633,-94.649045,Harvey Aug 2017,Debris,Liberty County,No,50.21,0
29.97165,-95.49549,Harvey Aug 2017,Debris,Harris County,No,109.18,0
29.96622,-95.42471,Harvey Aug 2017,Debris,Harris County,No,92.71,0
29.94559,-95.43616,Harvey Aug 2017,Debris,Harris County,No,92.38,0
29.92993,-95.34662,Harvey Aug 2017,Debris,Harris County,No,66.55,0
29.9153,-95.32244,Harvey Aug 2017,Debris,Harris County,No,65.91,2.33
29.0774,-95.1344,Harvey Aug 2017,Debris,Brazoria County,No,3.7,0
29.966629,-94.59624,Harvey Aug 2017,Debris,Liberty County,No,48.78,3.7
29.966629,-94.59624,Harvey Aug 2017,Debris,Liberty County,No,48.61,0
29.943727,-94.595283,Harvey Aug 2017,Mud,Liberty County,No,44.52,4.3
29.943727,-94.595283,Harvey Aug 2017,Mud,Liberty County,No,44.72,6.2
30.15665,-94.70087,Harvey Aug 2017,Seed line,Liberty County,No,71.9,2.7
30.16414,-94.64312,Harvey Aug 2017,Mud,Liberty County,No,68.3,0
30.11805,-94.64017,Harvey Aug 2017,Seed line,Liberty County,No,79.3,1.9
30.02454,-94.50021,Harvey Aug 2017,Seed line,Liberty County,No,46.8,0.4
30.0284,-94.47227,Harvey Aug 2017,Seed line,Liberty County,No,46.2,1.3
30.12028,-94.42732,Harvey Aug 2017,Seed line,Hardin County,No,42.9,1.3
30.12028,-94.42732,Harvey Aug 2017,Mud,Hardin County,No,43.1,1.5
30.14129,-94.4323,Harvey Aug 2017,Mud,Hardin County,No,44.7,1.65
30.14129,-94.4323,Harvey Aug 2017,Mud,Hardin County,No,44.5,4.9
30.38284,-93.7592,Harvey Aug 2017,Seed line,Newton County,No,32.5,3.05
30.25613,-94.5622,Harvey Aug 2017,Seed line,Hardin County,No,70.1,4.65
30.25613,-94.5622,Harvey Aug 2017,Seed line,Hardin County,No,70.3,2.65
29.919754,-94.666657,Harvey Aug 2017,Mud,Liberty County,No,33.2,3.3
29.919754,-94.666657,Harvey Aug 2017,Mud,Liberty County,No,34.74,3.6
30.33703,-94.4194,Harvey Aug 2017,Mud,Hardin County,No,69.2,2.4
29.851138,-94.627485,Harvey Aug 2017,Debris,Chambers County,No,30.83,4.6
30.33703,-94.4194,Harvey Aug 2017,Mud,Hardin County,No,69,2.1
30.34222,-94.35165,Harvey Aug 2017,Seed line,Hardin County,No,63.7,2.4
